State_Code,Issuer_Id,Issuer_Name,Source_Name,Import_Date,Market_Coverage,ServiceArea_Id,Is_New_Plan,Plan_Type,Metal_Level,Notice_Pregnancy,Referral_Required,EHBPercent_TotalPremium,Out_Country_Coverage,Out_ServiceArea_Coverage,MedDrug_Deductibles_Int,MedDrug_Max_OOP_Int,HSA_Eligibility
NC,77264,Ambetter of North Carolina,HIOS,17-08-2024,Individual,NCS002,Existing,HMO,Expanded Bronze,Yes,No,0.9672,No,No,Yes,Yes,No
NC,77264,Ambetter of North Carolina,HIOS,17-08-2024,Individual,NCS002,Existing,HMO,Expanded Bronze,Yes,No,0.9672,No,No,Yes,Yes,No
NC,77264,Ambetter of North Carolina,HIOS,17-08-2024,Individual,NCS002,Existing,HMO,Expanded Bronze,Yes,No,0.9672,No,No,Yes,Yes,No
NC,77264,Ambetter of North Carolina,HIOS,17-08-2024,Individual,NCS002,Existing,HMO,Expanded Bronze,Yes,No,0.9672,No,No,Yes,Yes,No
NC,77264,Ambetter of North Carolina,HIOS,17-08-2024,Individual,NCS002,Existing,HMO,Silver,Yes,No,0.9672,No,No,Yes,Yes,No
NC,77264,Ambetter of North Carolina,HIOS,17-08-2024,Individual,NCS002,Existing,HMO,Silver,Yes,No,0.9672,No,No,Yes,Yes,No
NC,77264,Ambetter of North Carolina,HIOS,17-08-2024,Individual,NCS002,Existing,HMO,Silver,Yes,No,0.9672,No,No,Yes,Yes,No
NC,77264,Ambetter of North Carolina,HIOS,17-08-2024,Individual,NCS002,Existing,HMO,Silver,Yes,No,0.9672,No,No,Yes,Yes,No
NC,77264,Ambetter of North Carolina,HIOS,17-08-2024,Individual,NCS002,Existing,HMO,Silver,Yes,No,0.9672,No,No,Yes,Yes,No
NC,77264,Ambetter of North Carolina,HIOS,17-08-2024,Individual,NCS002,Existing,HMO,Silver,Yes,No,0.9672,No,No,Yes,Yes,No
NC,77264,Ambetter of North Carolina,HIOS,17-08-2024,Individual,NCS002,Existing,HMO,Silver,Yes,No,0.9672,No,No,Yes,Yes,No
NC,77264,Ambetter of North Carolina,HIOS,17-08-2024,Individual,NCS002,Existing,HMO,Gold,Yes,No,0.9672,No,No,Yes,Yes,No
NC,77264,Ambetter of North Carolina,HIOS,17-08-2024,Individual,NCS002,Existing,HMO,Gold,Yes,No,0.9672,No,No,Yes,Yes,No
NC,77264,Ambetter of North Carolina,HIOS,17-08-2024,Individual,NCS002,Existing,HMO,Gold,Yes,No,0.9672,No,No,Yes,Yes,No
NC,77264,Ambetter of North Carolina,HIOS,17-08-2024,Individual,NCS002,Existing,HMO,Gold,Yes,No,0.9672,No,No,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS004,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS004,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS004,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS004,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS004,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS004,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS004,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS004,Existing,PPO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS004,Existing,PPO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS004,Existing,PPO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS004,Existing,PPO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,Yes
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,Yes
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,Yes
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,Yes
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Catastrophic,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Catastrophic,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,Yes
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,Yes
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS001,Existing,PPO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS002,Existing,PPO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS002,Existing,PPO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS002,Existing,PPO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS002,Existing,PPO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS002,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS002,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS002,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS002,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS002,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS002,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS002,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS003,Existing,PPO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS003,Existing,PPO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS003,Existing,PPO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS003,Existing,PPO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS003,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS003,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS003,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS003,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS003,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS003,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,37160,Blue Cross Blue Shield of North Dakota,HIOS,15-11-2024,Individual,NDS003,Existing,PPO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,New,HMO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,New,HMO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,New,HMO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,New,HMO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,New,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,New,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,New,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,New,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,New,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,New,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS003,New,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,Existing,HMO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,Existing,HMO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,Existing,HMO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,Existing,HMO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,Existing,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,Existing,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,Existing,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,Existing,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,Existing,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,Existing,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,Existing,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS004,Existing,HMO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS004,Existing,HMO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS004,Existing,HMO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS004,Existing,HMO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS004,Existing,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS004,Existing,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS004,Existing,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS004,Existing,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS004,Existing,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS004,Existing,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS004,Existing,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS004,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS004,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS004,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS004,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,New,HMO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,New,HMO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,New,HMO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,New,HMO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,New,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,New,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,New,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,New,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,New,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,New,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS006,New,HMO,Silver,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS005,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS005,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS005,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS005,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS005,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS005,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS005,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS005,Existing,HMO,Expanded Bronze,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS005,Existing,HMO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS005,Existing,HMO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
ND,73751,Medica,HIOS,11-01-2025,Individual,NDS005,Existing,HMO,Gold,No,No,1.0,Yes,Yes,Yes,Yes,No
